Ranking,Freq.,Characters,Code
5840,5,鈧,%DCp
5841,5,錸,%EB%E4
5842,5,錁,%EB%E9
5843,5,鍇,%EE%D2
5844,5,鐒,%F4%F9
5845,5,闈,%C1%F2
5846,5,闒,%F1l
5847,5,阽,%CD%D9
5848,5,陘,%B0%A4
5849,5,隗,%E0%D4
5850,5,靺,%E4%C0
5851,5,鞦,%C2%FE
5852,5,韙,%F1%A4
5853,5,餿,%C3I
5854,5,騖,%C4E
5855,5,驊,%F7%7E
5856,5,髳,%E8%D5
5857,5,魨,%E8%E1
5858,5,鵜,%F1%CF
5859,5,鶚,%F5%A7
5860,5,鶩,%F5%AD
5861,5,麇,%EC%B1
5862,5,齟,%C4%D4
5863,4,伉,%A5%EA
5864,4,佰,%A8%D5
5865,4,倥,%AD%C3
5866,4,偊,%D4Y
5867,4,儽,%F7%D0
5868,4,兕,%A8%E1
5869,4,哂,%AB%7B
5870,4,啈,%D4%A6
5871,4,嗝,%DC%D0
5872,4,噱,%BE%BB
5873,4,噭,%E9C
5874,4,圮,%C9%C8
5875,4,埒,%D1M
5876,4,夼,%C9%CB
5877,4,妗,%CA%B5
5878,4,婊,%B1D
5879,4,嫿,%E5T
5880,4,嬖,%E9X
5881,4,屌,%CEx
5882,4,崙,%B1%5B
5883,4,崞,%D4%F4
5884,4,崮,%D5D
5885,4,嶢,%E5f
5886,4,嶧,%E9a
5887,4,幗,%B9%F6
5888,4,廎,%E1%B8
5889,4,忝,%A9%BD
5890,4,惓,%D5W
5891,4,愎,%B4p
5892,4,憒,%E5%A6
5893,4,掫,%D5p
5894,4,搠,%DD%7D
5895,4,摭,%BAT
5896,4,摶,%E1%DE
5897,4,摞,%E1%E7
5898,4,擤,%EC%EC
5899,4,斮,%D9%7C
5900,4,旒,%D9%7E
5901,4,昕,%A9%FD
5902,4,昉,%CC%C4
5903,4,昱,%ACR
5904,4,昫,%CE%F3
5905,4,晻,%D9%A3
5906,4,暘,%B7z
5907,4,曏,%E9%B8
5908,4,杙,%CB%40
5909,4,枻,%CFA
5910,4,柷,%CFM
5911,4,梃,%B1%F2
5912,4,梐,%D5%B2
5913,4,桷,%D5%C1
5914,4,棽,%D9%C7
5915,4,棼,%D9%C8
5916,4,楯,%DD%E3
5917,4,榧,%E2I
5918,4,櫪,%F4U
5919,4,櫨,%F4V
5920,4,殍,%D5%DC
5921,4,汜,%C9%FA
5922,4,汧,%CBL
5923,4,泖,%AA%7D
5924,4,洧,%AC%A8
5925,4,洫,%AC%AE
5926,4,洙,%CFx
5927,4,洑,%CF%7B
5928,4,淥,%D5%F1
5929,4,湔,%B4%E6
5930,4,澍,%E6%40
5931,4,澌,%E6B
5932,4,澽,%E9%F2
5933,4,灞,%C5%F4
5934,4,炷,%CF%AE
5935,4,煢,%DEr
5936,4,燹,%EF%FB
5937,4,犋,%DAl
5938,4,狴,%D2%A5
5939,4,猁,%D2%AA
5940,4,珅,%CF%CA
5941,4,琺,%B5W
5942,4,琭,%DA%A3
5943,4,璅,%E6%A8
5944,4,璠,%EAd
5945,4,璡,%EAh
5946,4,璫,%EDh
5947,4,畀,%CDq
5948,4,甾,%CDr
5949,4,疹,%AFl
5950,4,痦,%DA%B2
5951,4,瘐,%DE%CF
5952,4,瘰,%EAs
5953,4,癃,%EDt
5954,4,癘,%C2%7E
5955,4,睞,%B7%FD
5956,4,砭,%AF%A2
5957,4,砮,%D2%DF
5958,4,碓,%B8P
5959,4,碇,%DE%E4
5960,4,磑,%E6%C4
5961,4,祓,%D2%EA
5962,4,穠,%C2%AA
5963,4,穭,%F4%A4
5964,4,窸,%EA%B3
5965,4,笤,%D6%D1
5966,4,笪,%D6%D4
5967,4,籧,%F7%EC
5968,4,糈,%E6%E0
5969,4,絅,%D6%E7
5970,4,綃,%DF%60
5971,4,縋,%EA%D8
5972,4,繢,%F0r
5973,4,纆,%F5%EB
5974,4,罟,%AF%CB
5975,4,羋,%AA%CB
5976,4,羝,%D6%F4
5977,4,耨,%BF%AE
5978,4,耰,%F5%EF
5979,4,聃,%D7C
5980,4,聒,%B5%C1
5981,4,艅,%DF%A8
5982,4,茈,%D3%A5
5983,4,莘,%B2%F1
5984,4,荽,%D7h
5985,4,萇,%B5%E7
5986,4,菉,%DBw
5987,4,葸,%DF%C4
5988,4,萩,%DF%C7
5989,4,蓁,%E3%B8
5990,4,蓺,%E7Z
5991,4,蕨,%BF%B9
5992,4,薙,%EEK
5993,4,薴,%F0%A4
5994,4,蘡,%F5%FA
5995,4,虻,%ADj
5996,4,蚶,%B3F
5997,4,蚰,%D7%A5
5998,4,蜆,%B8%C3
5999,4,蜢,%BBg
6000,4,蟑,%C1%AD
6001,4,螳,%C1%AE
6002,4,蟛,%F0%BE
6003,4,衾,%D3%DA
6004,4,裯,%BBv
6005,4,誚,%BB%A6
6006,4,諑,%E7%D8
6007,4,譎,%C3%D4
6008,4,譔,%F2%FC
6009,4,讆,%F7Y
6010,4,讋,%F8B
6011,4,賅,%B8%F0
6012,4,蹐,%EE%BD
6013,4,躐,%F7a
6014,4,輞,%BD%FE
6015,4,轡,%C5%AF
6016,4,迨,%AD%A4
6017,4,逡,%D7%E7
6018,4,遨,%BEC
6019,4,邶,%AA%F5
6020,4,邰,%CD%D7
6021,4,郈,%D0%BF
6022,4,郤,%D3%FD
6023,4,郪,%D7%E9
6024,4,郿,%DCS
6025,4,鄔,%E0%A9
6026,4,鄞,%BB%C2
6027,4,鄢,%E4k
6028,4,釵,%B3%A6
6029,4,鈇,%B6y
6030,4,鉈,%E0%AE
6031,4,鋃,%E8c
6032,4,鋌,%E8o
6033,4,鎡,%EE%CD
6034,4,鏞,%F3%60
6035,4,鐔,%F4%EC
6036,4,靨,%C5%E2
6037,4,韔,%EFC
6038,4,顙,%F3%A8
6039,4,饜,%C5%E4
6040,4,驃,%C5Y
6041,4,魌,%F1%C1
6042,4,鮓,%ECz
6043,4,鰉,%F5v
6044,4,鱭,%F9%5C
6045,4,鴆,%BE%7D
6046,4,鶉,%C4L
6047,4,鵡,%C4M
6048,4,鷓,%C5%C2
6049,4,鷙,%F7%C1
6050,4,麋,%C2G
6051,4,黻,%EF%B0
6052,4,鼒,%EC%B7
6053,4,齏,%F8%7E
6054,3,仟,%A5a
6055,3,佾,%A8%DB
6056,3,侑,%A8%DD
6057,3,佽,%CB%B5
6058,3,佹,%CB%C1
6059,3,佫,%CB%CB
6060,3,倨,%AD%D0
6061,3,倬,%D0%D3
6062,3,傕,%D8R
6063,3,傯,%B6%CD
6064,3,僳,%E0%F4
6065,3,儕,%BE%AB
6066,3,儓,%E8%F5
6067,3,儻,%C5l
6068,3,刓,%C9%BD
6069,3,刳,%CB%D2
6070,3,勖,%D4m
6071,3,勩,%E1C
6072,3,勱,%E4%F4
6073,3,勼,%C9V
6074,3,叟,%AD%EE
6075,3,咑,%CB%DE
6076,3,呣,%CB%ED
6077,3,咩,%AB%A7
6078,3,咼,%CEJ
6079,3,哞,%CEN
6080,3,唚,%D0%F7
6081,3,啶,%D4r
6082,3,喵,%D8p
6083,3,嗈,%DC%DC
6084,3,嘏,%E1L
6085,3,噌,%E4%F8
6086,3,嚄,%EC%C4
6087,3,囅,%F6%D8
6088,3,囟,%C9%C7
6089,3,坌,%CA%AC
6090,3,坫,%CB%F5
6091,3,垓,%AB%B2
6092,3,堀,%D4%B3
6093,3,堶,%D8%AD
6094,3,妁,%A6q
6095,3,妲,%CCH
6096,3,嫪,%E1o
6097,3,嬗,%E9Q
6098,3,岵,%CC%5E
6099,3,崚,%D4%F7
6100,3,嵯,%B7D
6101,3,嶗,%E5c
6102,3,廡,%E5u
6103,3,彀,%DDb
6104,3,徜,%B1u
6105,3,怩,%A9%CB
6106,3,恁,%D1%A1
6107,3,悛,%D1%AA
6108,3,悾,%D5T
6109,3,悱,%D5%5E
6110,3,愔,%D8%FE
6111,3,慳,%E1%C7
6112,3,慪,%E1%D3
6113,3,拶,%CE%DF
6114,3,掊,%D5h
6115,3,捭,%D5y
6116,3,搒,%DD%7B
6117,3,搌,%DD%AA
6118,3,搴,%BAS
6119,3,攲,%D9r
6120,3,旃,%D1%D0
6121,3,旰,%CA%F8
6122,3,晷,%B4%BE
6123,3,曀,%E9%B5
6124,3,曌,%E9%BC
6125,3,朊,%CC%D2
6126,3,朐,%CE%FA
6127,3,杕,%CBA
6128,3,棖,%D9%B3
6129,3,楬,%DD%DA
6130,3,槎,%E2A
6131,3,樗,%E5%CC
6132,3,橈,%BE%F8
6133,3,檇,%EC%FC
6134,3,櫼,%F5%CF
6135,3,櫸,%F5%D1
6136,3,歿,%AA%5C
6137,3,毌,%C9%60
6138,3,毐,%CBH
6139,3,氍,%F6%E7
6140,3,洌,%AC%7B
6141,3,涘,%D2%5D
6142,3,淦,%B2h
6143,3,淠,%D5%ED
6144,3,滏,%DEX
6145,3,滹,%E2%A3
6146,3,潟,%BC%F3
6147,3,澒,%E5%FE
6148,3,潕,%E6K
6149,3,澥,%E9%F7
6150,3,濼,%EF%F6
6151,3,瀣,%F2c
6152,3,烊,%AFL
6153,3,熥,%E6k
6154,3,熳,%E6r
6155,3,燔,%EAO
6156,3,爨,%C6y
6157,3,牝,%A6%C9
6158,3,牾,%D6%5C
6159,3,猓,%B2t
6160,3,獐,%BA%BC
6161,3,獠,%E6y
6162,3,獪,%EAa
6163,3,玎,%CAE
6164,3,珽,%D6p
6165,3,琮,%DAz
6166,3,璁,%E6%A6
6167,3,璈,%E6%A9
6168,3,璩,%C0%F3
6169,3,瓅,%F2t
6170,3,畛,%D2%C1
6171,3,畹,%DE%C4
6172,3,疰,%D2%C3
6173,3,瘺,%BFb
6174,3,癤,%F0K
6175,3,皰,%AFp
6176,3,盦,%EAu
6177,3,矍,%F4w
6178,3,矰,%ED%A4
6179,3,硠,%DA%C5
6180,3,磣,%EA%A7
6181,3,祔,%D2%E6
6182,3,禡,%E6%CC
6183,3,竑,%D0A
6184,3,篥,%EA%BC
6185,3,簉,%ED%C5
6186,3,籜,%F6%FB
6187,3,粞,%DA%E8
6188,3,紟,%D3W
6189,3,紲,%B2%D8
6190,3,紱,%B2%D9
6191,3,紬,%D6%E8
6192,3,紩,%D6%E9
6193,3,綞,%BDx
6194,3,繙,%C2%BA
6195,3,罌,%C4%A2
6196,3,羼,%C4%F3
6197,3,翳,%C1k
6198,3,耵,%CD%AA
6199,3,聵,%F0%7C
6200,3,胂,%D0%5B
6201,3,胼,%AF%E2
6202,3,膦,%EA%E9
6203,3,舛,%A6%DF
6204,3,艋,%BBS
6205,3,艿,%CAN
6206,3,茖,%D3%A8
6207,3,荻,%B2%FD
6208,3,菼,%DBe
6209,3,菑,%DB%A4
6210,3,蓊,%BBc
6211,3,蔞,%E7o
6212,3,蕹,%EER
6213,3,虯,%CD%C8
6214,3,蚪,%B0B
6215,3,蚩,%B0E
6216,3,蚋,%D3%C2
6217,3,蜍,%DF%EF
6218,3,蜴,%BBi
6219,3,蠐,%F4%C5
6220,3,蠵,%F8%BF
6221,3,褭,%EBs
6222,3,襞,%C3%CE
6223,3,襫,%F6K
6224,3,觫,%E4H
6225,3,詈,%DB%E0
6226,3,詿,%E0G
6227,3,諠,%EB%7E
6228,3,譙,%C3%D7
6229,3,譖,%F2%FB
6230,3,譫,%C4%B8
6231,3,譾,%F7V
6232,3,讎,%F8A
6233,3,貊,%B8%E7
6234,3,貔,%EE%B7
6235,3,賕,%E4S
6236,3,贇,%F3I
6237,3,跣,%E0n
6238,3,蹀,%EB%C0
6239,3,蹕,%C2%DE
6240,3,躒,%F7%60
6241,3,輈,%E0z
6242,3,轔,%C3%E1
6243,3,逯,%DCO
6244,3,遢,%BB%BD
6245,3,遹,%EB%D1
6246,3,邋,%C3%E5
6247,3,邠,%CB%AC
6248,3,邴,%CD%D4
6249,3,邽,%D0%B8
6250,3,醯,%F1Q
6251,3,醽,%F8%C8
6252,3,釧,%B3%A9
6253,3,釹,%D7%FD
6254,3,釽,%DCm
6255,3,鉭,%E0%BA
6256,3,鉏,%E0%BC
6257,3,銠,%E4%7B
6258,3,鉿,%E4%A6
6259,3,錡,%C0B
6260,3,錙,%C0E
6261,3,錛,%EB%E6
6262,3,鎏,%EE%DC
6263,3,鎛,%F1W
6264,3,鏃,%C3%EB
6265,3,鏦,%F3k
6266,3,鑣,%C5%DF
6267,3,閎,%B6%A3
6268,3,閿,%ECL
6269,3,闐,%C2%F5
6270,3,闤,%F6l
6271,3,鞝,%EFA
6272,3,鞫,%F1%7C
6273,3,韉,%C6i
6274,3,颺,%C3G
6275,3,饗,%C5W
6276,3,鬎,%F3%C4
6277,3,鬩,%F1%BE
6278,3,鬮,%F9%C4
6279,3,鬯,%D4J
6280,3,魎,%C3R
6281,3,魘,%C6L
6282,3,鱈,%F7%AB
6283,3,鴞,%EC%A6
6284,3,鴟,%EC%AE
6285,3,鵁,%EFw
6286,3,鵒,%F1%D9
6287,3,鶂,%F3%EC
6288,3,鶿,%F5%AC
6289,3,黦,%F5%B7
6290,3,齦,%C5i
6291,2,乇,%C9G
6292,2,乜,%C9A
6293,2,乩,%A5%E4
6294,2,仵,%C9%AE
6295,2,倞,%D0%C8
6296,2,倷,%D0%D2
6297,2,僰,%E0%FB
6298,2,儌,%E4%EF
6299,2,儺,%F5%C0
6300,2,剋,%ABg
6301,2,劬,%A7W
6302,2,厴,%F1%EF
6303,2,叡,%E8%FB
6304,2,呤,%CB%EF
6305,2,哏,%CD%FE
6306,2,呲,%CEM
6307,2,唈,%D0%FA
6308,2,唳,%B0%E6
6309,2,喎,%D8%7B
6310,2,嘽,%E5C
6311,2,嘬,%E5D
6312,2,噦,%E9A
6313,2,嚜,%EF%BB
6314,2,垟,%CER
6315,2,垚,%CE%5D
6316,2,埆,%D1O
6317,2,埻,%D4%AD
6318,2,埏,%D4%BA
6319,2,墉,%E1V
6320,2,墘,%E1Y
6321,2,墀,%BCU
6322,2,墦,%BC%5C
6323,2,奩,%B9%DD
6324,2,妣,%A7%AD
6325,2,妺,%CCE
6326,2,姱,%CEf
6327,2,娉,%AE%5C
6328,2,媯,%D8%B5
6329,2,嫖,%B9%E2
6330,2,嫘,%B9%E3
6331,2,嬃,%E5Y
6332,2,宄,%C9s
6333,2,寀,%D4%F2
6334,2,尻,%C9u
6335,2,屣,%E1%A2
6336,2,崤,%B1%5C
6337,2,嵫,%D8%DB
6338,2,崳,%D8%E3
6339,2,嵽,%E1%A5
6340,2,嶠,%E5i
6341,2,嶷,%EC%DA
6342,2,巋,%F5%C9
6343,2,庥,%CE%BA
6344,2,弶,%D5L
6345,2,徯,%DDc
6346,2,忭,%CA%D9
6347,2,怙,%CC%7C
6348,2,怍,%CC%A9
6349,2,悃,%D1%A8
6350,2,惎,%D8%FC
6351,2,慊,%DDg
6352,2,憝,%E9v
6353,2,懌,%E9%7D
6354,2,懟,%EF%C8
6355,2,捃,%D1%B8
6356,2,挲,%D5f
6357,2,揃,%D9Y
6358,2,搰,%DD%AC
6359,2,撉,%E9%AA
6360,2,攮,%F8%EF
6361,2,斫,%ACH
6362,2,旄,%D1%D1
6363,2,旟,%F4O
6364,2,晞,%B1%E3
6365,2,暵,%E5%C3
6366,2,曄,%BE%E7
6367,2,曚,%EF%DA
6368,2,朏,%CE%F9
6369,2,杌,%CBB
6370,2,柝,%ACl
6371,2,桄,%D1%E9
6372,2,楛,%B7%B1
6373,2,榾,%E2L
6374,2,樛,%E5%D6
6375,2,櫜,%F2S
6376,2,櫬,%C4h
6377,2,歃,%DD%F7
6378,2,殤,%BC%DC
6379,2,殣,%E5%F2
6380,2,殪,%E9%E2
6381,2,殽,%D9%E2
6382,2,氕,%C9%7E
6383,2,氤,%AE%F4
6384,2,氾,%A5%C6
6385,2,汫,%CBM
6386,2,泫,%CC%F0
6387,2,洨,%CFm
6388,2,洭,%CFo
6389,2,洿,%CFr
6390,2,泚,%CFu
6391,2,涑,%D2P
6392,2,湴,%D5%E4
6393,2,湞,%D9%FE
6394,2,湨,%DA%40
6395,2,溲,%DEY
6396,2,溱,%DEL
6397,2,滃,%DE%5B
6398,2,滻,%E2s
6399,2,滫,%E2%AA
6400,2,澠,%BFI
6401,2,澫,%EAB
6402,2,濠,%C0%DA
6403,2,濞,%EDW
6404,2,瀅,%EF%EF
6405,2,瀧,%F2%5D
6406,2,瀼,%F4%5B
6407,2,瀵,%F4%5C
6408,2,焌,%D6M
6409,2,熜,%E6p
6410,2,燊,%EAP
6411,2,燠,%C0%EE
6412,2,爇,%F2k
6413,2,爻,%A4%F8
6414,2,牁,%CF%B7
6415,2,牂,%D2%7D
6416,2,狃,%CBc
6417,2,狨,%CF%C0
6418,2,狺,%D2%A4
6419,2,獮,%EDd
6420,2,獼,%F4n
6421,2,玕,%CBh
6422,2,珈,%CF%C9
6423,2,珪,%AF%5E
6424,2,琇,%D6q
6425,2,琀,%D6r
6426,2,瑗,%DE%B6
6427,2,瓠,%B2%7D
6428,2,瓻,%DA%AB
6429,2,瘈,%E2%DB
6430,2,瘭,%EAl
6431,2,皞,%E6%BA
6432,2,眇,%AC%E0
6433,2,眥,%D6%B0
6434,2,睇,%DA%BB
6435,2,矞,%DA%C3
6436,2,矧,%CF%E8
6437,2,砦,%D6%B9
6438,2,碭,%E2%EE
6439,2,礞,%F2%A4
6440,2,祧,%D6%BD
6441,2,禊,%E2%F9
6442,2,禛,%E6%D0
6443,2,穰,%F6%F8
6444,2,笄,%D3%40
6445,2,筦,%DFF
6446,2,筴,%DFI
6447,2,篌,%BDj
6448,2,籙,%F6%FC
6449,2,籹,%D0F
6450,2,粧,%F9%DB
6451,2,糒,%EA%C7
6452,2,絎,%DA%FB
6453,2,縠,%EA%D1
6454,2,縲,%C1%5D
6455,2,縩,%ED%DA
6456,2,繒,%C2%B9
6457,2,繻,%F4%AC
6458,2,纑,%F7B
6459,2,纚,%F8%FE
6460,2,缶,%A6%CE
6461,2,罳,%E3z
6462,2,罽,%ED%E4
6463,2,胠,%D0X
6464,2,胗,%D0e
6465,2,腯,%DF%7E
6466,2,舨,%AF%EA
6467,2,茆,%ADg
6468,2,苾,%D0l
6469,2,苴,%D0u
6470,2,茌,%D0z
6471,2,菅,%B5%D5
6472,2,菔,%B5%E8
6473,2,菏,%DB%5D
6474,2,菥,%DBo
6475,2,菘,%DBp
6476,2,葎,%DF%D0
6477,2,蓐,%E3%BD
6478,2,蓰,%E7u
6479,2,蕆,%EBA
6480,2,蕤,%EBB
6481,2,蕁,%EBC
6482,2,藂,%F0%A8
6483,2,蛩,%DB%BC
6484,2,蝣,%E7%A2
6485,2,蝥,%E7%BA
6486,2,螗,%EB%5D
6487,2,蟊,%EEi
6488,2,螽,%EEn
6489,2,衩,%D0%AE
6490,2,袺,%DB%C3
6491,2,裎,%DF%F4
6492,2,褌,%E7%C3
6493,2,褳,%EEr
6494,2,襁,%EEu
6495,2,襝,%F2%F0
6496,2,觚,%DB%D4
6497,2,觭,%E7%D1
6498,2,觳,%EE%7D
6499,2,觿,%F9L
6500,2,訇,%D0%B1
6501,2,訒,%D3%DD
6502,2,詘,%DB%DC
6503,2,詵,%E0M
6504,2,諔,%E7%D9
6505,2,諶,%BF%DB
6506,2,谿,%C1%C6
6507,2,賻,%C1%CC
6508,2,贔,%F6S
6509,2,趺,%B3l
6510,2,跗,%DB%FA
6511,2,跬,%E0i
6512,2,踣,%E7%F4
6513,2,蹔,%F1E
6514,2,躓,%C5%AE
6515,2,輅,%E0x
6516,2,輶,%EB%C9
6517,2,迓,%CD%CE
6518,2,邐,%C5%DD
6519,2,邘,%CAS
6520,2,邡,%CB%A8
6521,2,郋,%D0%BE
6522,2,鄹,%C1%DD
6523,2,酢,%DC%60
6524,2,醅,%E8%5B
6525,2,醑,%EB%DA
6526,2,醮,%C3%E7
6527,2,醭,%F3_
6528,2,釕,%D4B
6529,2,鈚,%DCf
6530,2,鈿,%B9f
6531,2,鈰,%E0%B0
6532,2,鉺,%E4z
6533,2,鋈,%E8t
6534,2,錆,%EB%E1
6535,2,錣,%EB%E7
6536,2,鍆,%EB%EA
6537,2,錤,%EB%F7
6538,2,鍤,%EE%D0
6539,2,鎲,%F1f
6540,2,鏑,%C3%E9
6541,2,鏇,%F3a
6542,2,鐨,%F4%F0
6543,2,閫,%E8%A7
6544,2,闍,%ECG
6545,2,閽,%ECN
6546,2,闉,%EE%F0
6547,2,阢,%CAV
6548,2,阬,%A8%C2
6549,2,隰,%EE%F5
6550,2,霪,%C3%F9
6551,2,靉,%F9W
6552,2,靸,%E0%DC
6553,2,鞬,%F1y
6554,2,顢,%F5O
6555,2,飧,%B6%B8
6556,2,餼,%F1%AD
6557,2,饉,%C4D
6558,2,饈,%F3%AF
6559,2,饕,%C5%B9
6560,2,駑,%BEq
6561,2,騄,%F1%B3
6562,2,騅,%F1%B6
6563,2,騸,%F5b
6564,2,驁,%F6%7D
6565,2,骰,%BB%EB
6566,2,鬘,%F6%A5
6567,2,鯁,%F1%C7
6568,2,鯖,%C4J
6569,2,鯷,%F5l
6570,2,鰥,%C5%60
6571,2,鰳,%F7%AF
6572,2,鴃,%BE%A1
6573,2,鵏,%F1%D1
6574,2,鶺,%F6%C0
6575,2,鷖,%F7%C3
6576,2,鷥,%C5%EE
6577,2,鷯,%F8c
6578,2,黼,%F3%F5
6579,2,齔,%EF%B5
6580,2,齕,%F1%EA
6581,2,齪,%C5%C6
6582,1,亍,%C9H
6583,1,亹,%F6%D6
6584,1,仂,%C9R
6585,1,倓,%D0%CB
6586,1,儔,%BE%A9
6587,1,儱,%EF%B7
6588,1,冇,%C9N
6589,1,刲,%CB%D1
6590,1,劌,%E4%F3
6591,1,劙,%F7%D1
6592,1,劭,%CAo
6593,1,匏,%B0%CC
6594,1,匜,%C9l
6595,1,卮,%A5g
6596,1,卼,%CD%F5
6597,1,吰,%CAv
6598,1,呔,%CAy
6599,1,唼,%D4s
6600,1,唪,%D4w
6601,1,喈,%D8n
6602,1,嗍,%DC%DE
6603,1,嗙,%DC%DF
6604,1,嗾,%B9%BE
6605,1,嚃,%EC%C5
6606,1,圂,%D1I
6607,1,圇,%D4%AC
6608,1,圌,%D8%7C
6609,1,圞,%F9k
6610,1,坁,%CA%AA
6611,1,坼,%A9%5C
6612,1,垵,%CEP
6613,1,埕,%D1L
6614,1,堍,%D4%CB
6615,1,堽,%DC%EF
6616,1,壈,%E9I
6617,1,夬,%C9%5B
6618,1,奰,%EF%C0
6619,1,妘,%CA%B3
6620,1,姁,%CCJ
6621,1,姮,%CEd
6622,1,娀,%CEe
6623,1,娭,%D1%5D
6624,1,婘,%D4%CF
6625,1,媟,%D8%B7
6626,1,媼,%B6%FE
6627,1,嫗,%B9%E1
6628,1,嫫,%E1r
6629,1,嬔,%E9U
6630,1,嬙,%E9R
6631,1,孖,%C9%D3
6632,1,宭,%D1g
6633,1,寤,%B9%ED
6634,1,尥,%C9%D5
6635,1,岈,%CA%C2
6636,1,岣,%CCc
6637,1,岢,%CCe
6638,1,峇,%CE%A4
6639,1,崁,%AEr
6640,1,崒,%D5A
6641,1,崟,%D5C
6642,1,嵲,%DDQ
6643,1,嶍,%E1%AF
6644,1,嶒,%E5e
6645,1,嶨,%E9f
6646,1,嶴,%E9j
6647,1,巉,%C4%60
6648,1,巘,%F7%D6
6649,1,巿,%C9%5D
6650,1,帡,%CE%B0
6651,1,幧,%E9k
6652,1,幪,%EC%DC
6653,1,庳,%D5K
6654,1,廨,%E9r
6655,1,弇,%CE%BB
6656,1,弮,%CE%BC
6657,1,弸,%D5M
6658,1,彧,%D1%7B
6659,1,彳,%C9L
6660,1,徛,%D5N
6661,1,忮,%CA%DB
6662,1,怫,%A9%CC
6663,1,恓,%CE%C5
6664,1,惝,%D5%5C
6665,1,惛,%D5_
6666,1,愐,%D9M
6667,1,愍,%B7%5D
6668,1,愨,%E1%C3
6669,1,慓,%E1%C9
6670,1,慝,%BC%7C
6671,1,憯,%E5%A3
6672,1,懃,%EC%DF
6673,1,戌,%A6%A6
6674,1,扃,%CE%D3
6675,1,扤,%C9%E5
6676,1,抔,%CA%EB
6677,1,捌,%AE%C3
6678,1,挩,%D1%BE
6679,1,捩,%B1%CA
6680,1,掞,%D5l
6681,1,揎,%D9U
6682,1,撝,%D9Z
6683,1,揠,%D9%5D
6684,1,揲,%D9%60
6685,1,搋,%DD%B6
6686,1,摋,%E1%E9
6687,1,擿,%EF%D1
6688,1,敉,%AE%C5
6689,1,斲,%E5%C1
6690,1,旂,%D1%D2
6691,1,旯,%C9%ED
6692,1,昀,%A9%FB
6693,1,昝,%CE%F5
6694,1,晡,%D5%AA
6695,1,晬,%D9%A2
6696,1,暍,%B7%7B
6697,1,暐,%DD%C2
6698,1,曈,%E9%B3
6699,1,暾,%E9%B4
6700,1,朘,%D5%AF
6701,1,朳,%C9%F6
6702,1,枓,%AAU
6703,1,杪,%AAW
6704,1,柒,%ACm
6705,1,柁,%CE%FB
6706,1,枲,%CFV
6707,1,栟,%D1%D9
6708,1,栳,%D1%DD
6709,1,栝,%D1%EB
6710,1,桹,%D5%B0
6711,1,棶,%D9%B7
6712,1,椋,%D9%CA
6713,1,椸,%DD%CB
6714,1,棰,%DD%DE
6715,1,槨,%BC%CD
6716,1,槿,%E5%D3
6717,1,樘,%E5%E8
6718,1,櫫,%F2U
6719,1,欑,%F7%E0
6720,1,欬,%D1%F5
6721,1,欸,%D5%D9
6722,1,欿,%D9%DC
6723,1,歈,%DD%F9
6724,1,殛,%DD%FB
6725,1,殠,%E2h
6726,1,毹,%DE%40
6727,1,氌,%F2%5B
6728,1,氳,%BAr
6729,1,氿,%C9%A3
6730,1,沬,%AAz
6731,1,淏,%D5%FD
6732,1,湣,%B5C
6733,1,湲,%B5E
6734,1,滈,%DEE
6735,1,溠,%DEK
6736,1,溷,%DET
6737,1,溳,%DEe
6738,1,漊,%E2%7E
6739,1,濆,%E5%FD
6740,1,潿,%E6%5C
6741,1,澹,%BFF
6742,1,澶,%BFG
6743,1,澨,%E9%F5
6744,1,濔,%EDQ
6745,1,瀔,%EF%F0
6746,1,瀰,%C4j
6747,1,灺,%CB_
6748,1,炤,%AC%B7
6749,1,炟,%CF%AF
6750,1,焐,%D6Q
6751,1,焮,%DA%5C
6752,1,熗,%E2%C4
6753,1,熯,%E6c
6754,1,燂,%EAH
6755,1,爊,%F2j
6756,1,爝,%F5%DA
6757,1,牮,%CF%BD
6758,1,犨,%F4l
6759,1,犴,%CAC
6760,1,狁,%CBe
6761,1,狖,%CD%5C
6762,1,狾,%D2%A6
6763,1,狳,%D2%A8
6764,1,猊,%D6e
6765,1,猰,%DAo
6766,1,猢,%DAp
6767,1,猱,%DAq
6768,1,猺,%DE%AD
6769,1,獫,%EA%60
6770,1,獯,%EDe
6771,1,玥,%AA%B5
6772,1,玤,%CDf
6773,1,珥,%D2%AD
6774,1,琫,%DA%7D
6775,1,瑁,%B7%E8
6776,1,琿,%B7%E9
6777,1,瑊,%DE%B2
6778,1,瑢,%E2%CE
6779,1,瑱,%E2%D0
6780,1,瓔,%C4%ED
6781,1,瓛,%F8%B2
6782,1,瓴,%D2%BE
6783,1,甍,%BF_
6784,1,疐,%E2%D9
6785,1,疔,%CBo
6786,1,疥,%AC%CE
6787,1,疳,%AFi
6788,1,痎,%D6%7C
6789,1,痿,%B7%F5
6790,1,瘏,%DE%C8
6791,1,瘃,%DE%C9
6792,1,瘥,%E6%AF
6793,1,瘼,%EAp
6794,1,瘵,%EAq
6795,1,瘲,%EAr
6796,1,癜,%F0J
6797,1,皕,%DA%B7
6798,1,皤,%EDx
6799,1,盉,%D2%CC
6800,1,眊,%CF%E4
6801,1,眙,%D2%D5
6802,1,睆,%DA%BA
6803,1,睅,%DA%BE
6804,1,睊,%DA%BF
6805,1,瞍,%E6%BC
